Anzahl Trainingsfragen,Confidence,Precision,Recall,F-Score
660,0.30444444444444446,0.16666666666666666,0.16666666666666666,0.12698412698412698
670,0.3011111111111111,0.2847222222222222,0.2847222222222222,0.21710758377425043
680,0.2661111111111111,0.17962962962962964,0.17962962962962964,0.14800514800514797
690,0.25222222222222224,0.2222222222222222,0.2222222222222222,0.18253968253968253
700,0.21000000000000002,0.05555555555555555,0.05555555555555555,0.05555555555555555
710,0.2911111111111111,0.22916666666666666,0.22916666666666666,0.1948853615520282
720,0.29166666666666674,0.24074074074074073,0.24074074074074073,0.21031746031746032
730,0.25722222222222224,0.22839506172839505,0.22839506172839505,0.19108669108669107
740,0.3066666666666667,0.2222222222222222,0.2222222222222222,0.18253968253968253
750,0.2538888888888889,0.2847222222222222,0.2847222222222222,0.25044091710758376
760,0.2833333333333334,0.18518518518518517,0.18518518518518517,0.15476190476190477
770,0.2677777777777777,0.2041851851851852,0.2041851851851852,0.19269434269434269
780,0.23888888888888887,0.13474074074074074,0.13474074074074074,0.13634513634513634
790,0.2727777777777778,0.3333333333333333,0.3333333333333333,0.26031746031746034
800,0.2033333333333333,0.05555555555555555,0.05555555555555555,0.05555555555555555
810,0.3511111111111111,0.18518518518518517,0.18518518518518517,0.19444444444444445
820,0.22888888888888895,0.1902962962962963,0.1902962962962963,0.1704721204721205
830,0.22444444444444445,0.05555555555555555,0.05555555555555555,0.05555555555555555
840,0.23833333333333329,0.16666666666666666,0.16666666666666666,0.12698412698412698
850,0.22944444444444445,0.1111111111111111,0.1111111111111111,0.1111111111111111
860,0.24666666666666665,0.060666666666666674,0.060666666666666674,0.06491656491656492
870,0.31277777777777777,0.2222222222222222,0.2222222222222222,0.1492063492063492
880,0.2916666666666667,0.2777777777777778,0.2777777777777778,0.23809523809523808
890,0.30944444444444447,0.2777777777777778,0.2777777777777778,0.20476190476190476
